BACKPACK, CARRY, YES, 139, 5, .036, 0.000, .0030, .0084, 2, 1, 2.0, 2, 12, 1, ¥, , N, 1.82, .27, .023, 1, 19, 88, 3.93, G, V, 1.50, .44, .034, 1
BACKPACK, JANSPORT, NO, 139, 3, .022, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 12, 1, ¥, , N, 1.82, .27, .023, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
BACKPACK, KNAPSACK, YES, 139, 3, .022, .291, .0020, .0084, 1, 1, 4.0, 3, 12, 1, ¥, , N, 1.82, .27, .023, 1, 16, 0, ¥, , N, 1.83, .08, .006, 0
BACKPACK, MOUNTAIN, YES, 139, 3, .022, 0.000, .0200, 0.0000, 2, 1, 0.0, 0, 12, 1, ¥, , N, 1.82, .27, .023, 1, 17, 33, 6.25, , N, 1.29, .50, .169, 1
BACKPACK, STUDENT, YES, 139, 3, .022, 0.000, .0110, .0363, 1, 1, 2.0, 1, 12, 1, ¥, , N, 1.82, .27, .023, 1, 22, 131, 6.38, , N, 3.14, .41, .113, 1
BACKPACK, LEATHER, YES, 139, 2, .014, 0.000, 0.0000, .0007, 1, 1, 1.0, 0, 12, 1, ¥, , N, 1.82, .27, .023, 1, 20, 24, 5.71, , N, 1.05, .26, .028, 1
BACKPACK, PURSE, YES, 139, 2, .014, 0.000, .0030, .0002, 3, 1, 1.0, 0, 12, 1, ¥, , N, 1.82, .27, .023, 1, 12, 14, 5.64, , N, 1.50, .50, .183, 1
BACKWARD, FORWARD, YES, 148, 105, .709, .500, .0010, .0026, 1, 1, 3.0, 1, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 13, 115, ¥, , AJ, 1.25, .63, .374, 0
BACKWARD, REVERSE, NO, 148, 5, .034, ¥, ¥, ¥, ¥, ¥, ¥, ¥, 7, 22, ¥, , AD, 1.50, .17, .355, 1, ¥, ¥, ¥, , , ¥, ¥, ¥, 0
BACKWARD, BEHIND, YES, 148, 4, .027, 0.000, 0.0000, .0145, 1, 1, 2.0, 1, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 16, 258, ¥, , AD, 1.54, .31, .016, 1
BACKWARD, FRONT, YES, 148, 4, .027, 0.000, .0440, .0143, 3, 1, 1.0, 0, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 5, 221, 4.14, N, N, .20, .40, .375, 1
BACKWARD, BACK, YES, 148, 3, .020, 0.000, .0490, .0337, 3, 1, 3.0, 0, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 12, 967, 4.89, , N, 1.25, .50, .406, 1
BACKWARD, WRONG, YES, 148, 3, .020, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 6, 129, 2.60, , AJ, .67, .67, .320, 1
BACKWARD, MOVEMENT, YES, 148, 2, .014, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 7, 22, ¥, , AD, 1.50, .17, .355, 1, 16, 128, 4.03, , N, 2.12, .31, .056, 1
BACON, EGGS, YES, 116, 60, .517, .176, .0070, .0044, 1, 0, 4.0, 3, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 21, 35, 5.79, , N, 1.71, .29, .171, 1
BACON, PIG, YES, 116, 13, .109, .017, .0380, .0080, 3, 0, 4.0, 1, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 22, 8, 6.92, , N, 1.80, .55, .238, 1
BACON, BREAKFAST, YES, 116, 6, .050, 0.000, .0180, 0.0000, 1, 0, 0.0, 0, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 10, 53, 5.88, , N, 1.20, .40, .028, 1
BACON, MEAT, YES, 116, 6, .050, 0.000, .0050, .0016, 3, 0, 2.0, 1, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 17, 45, 6.93, , N, 1.82, .53, .078, 1
BACON, PORK, YES, 116, 6, .050, .012, .0140, .0670, 2, 0, 3.0, 1, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 10, 10, 5.81, , N, 2.33, .78, .080, 1
BACON, HAM, YES, 116, 5, .042, .026, .0300, .1143, 4, 0, 4.0, 0, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 18, 19, 5.42, N, N, 2.62, .44, .025, 1
BACON, EAT, YES, 116, 2, .017, 0.000, .0110, .0010, 3, 0, 1.0, 1, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 11, 61, 4.75, , N, 1.20, .70, .181, 1
BACON, FAT, YES, 116, 2, .017, 0.000, .0100, .0017, 3, 0, 1.0, 0, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 16, 60, 4.80, , N, 1.47, .60, .229, 1
BACON, FRY, YES, 116, 2, .017, .034, .0140, .0019, 2, 0, 3.0, 2, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 18, 2, 3.98, G, V, 2.72, .56, .022, 1
BACON, GREASE, YES, 116, 2, .017, 0.000, .0010, .0002, 1, 0, 1.0, 0, 10, 10, 6.46, , N, 2.30, .50, .095, 1, 13, 9, 6.03, , N, .92, .31, .038, 1
BACTERIA, FUNGUS, YES, 142, 20, .141, .042, .0020, .0095, 1, 1, 4.0, 3, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 16, 2, 6.10, , N, 2.80, .33, .049, 1
BACTERIA, DISEASE, YES, 142, 15, .106, 0.000, .0370, .0197, 4, 1, 4.0, 3, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 12, 53, 5.63, , N, 1.64, .46, .067, 1
BACTERIA, GERM, YES, 142, 14, .099, .177, .0010, .0373, 3, 1, 7.0, 5, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 16, 3, 4.79, T, N, 2.64, .29, .026, 1
BACTERIA, BIOLOGY, YES, 142, 12, .085, 0.000, .0120, .0053, 4, 1, 3.0, 0, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 22, 7, 3.96, , N, 2.00, .30, .050, 1
BACTERIA, DUTY, YES, 142, 10, .070, 0.000, 0.0000, 0.0000, 0, 1, 0.0, 0, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 15, 61, 2.32, , N, 1.92, .46, .011, 1
BACTERIA, SICK, YES, 142, 10, .070, 0.000, .0650, .0003, 7, 1, 1.0, 0, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 13, 51, 3.89, , AJ, 2.23, .92, .390, 1
BACTERIA, MICROSCOPE, YES, 142, 5, .035, 0.000, .0020, .0168, 1, 1, 5.0, 3, 19, 8, 6.38, , N, 2.50, .22, .024, 1, 19, 8, 5.74, , N, 2.13, .27, .009, 0
